Source,Target,Weight,Type,Energy,t,j,f,fe
1949,6081,0.000154552869561,directed,None,None,3.181689552e-36,2.9840585624e-44,1.29868470463e-56
3676,3677,0.000846732389549,directed,None,None,2.89938203519e-37,7.05403275328e-41,3.71528748188e-53
1949,6082,0.000299511944675,directed,None,None,4.92011827512e-36,5.78288313629e-44,2.00826718182e-56
329,3678,0.00632614488185,directed,None,None,-3.93851328591e-39,2.09766518139e-35,7.97572314661e-43
489,219,0.00106547813614,directed,None,None,-8.09509663883e-39,1.85503568361e-35,7.29588676534e-43
762,3679,1.79856104984e-07,directed,None,None,-5.23818605772e-43,1.00490628697e-39,5.31962189351e-46
3679,1961,0.0844347972885,directed,None,None,2.24129438523e-37,3.94008829447e-34,7.6415466458e-46
241,762,0.0471836198955,directed,None,None,2.47189416948e-39,3.26896397083e-36,4.73595361647e-42
3678,1961,0.0302121455011,directed,None,None,2.87290791988e-38,9.81248307392e-35,7.97606157359e-43
3680,1160,0.000706337900504,directed,None,None,3.28263624033e-40,2.66608534225e-47,3.85977262065e-60
763,1161,0.00573918541501,directed,None,None,-1.6855081373e-38,9.10759814197e-46,6.88014968729e-52
3680,1937,0.0115172924709,directed,None,None,8.23405780234e-39,4.34722313742e-46,9.68173404876e-59
3681,131,0.142865930117,directed,None,None,4.41942166838e-48,9.43654662458e-55,5.1964174959e-68
131,763,0.157066653291,directed,None,None,-5.74684831646e-37,1.64141729891e-44,6.88008409681e-52
978,131,0.155219064168,directed,None,None,5.66006466942e-37,1.49190286003e-44,3.59393206545e-52
6086,3682,0.141016408884,directed,None,None,7.7233618572e-42,2.41036958273e-38,8.00138186655e-51
6087,77,0.12535186242,directed,None,None,1.59359646306e-40,4.01035497202e-37,1.65094526055e-49
3683,120,0.0215789601426,directed,None,None,3.16411441621e-41,7.16643948149e-38,3.27801371834e-50
3683,3682,0.147599011124,directed,None,None,1.00227347174e-40,4.9018088627e-37,1.03835293974e-49
6088,2043,0.14650716677,directed,None,None,2.63204647612e-45,8.76146052139e-42,3.00764302474e-54
3684,3685,0.00184342922663,directed,None,None,4.53953440115e-37,2.77903755705e-40,9.24432435412e-42
3685,3686,0.105847838644,directed,None,None,-7.90941102774e-37,4.0429780732e-40,9.24432435397e-42
761,3684,0.0962027337879,directed,None,None,5.92951722567e-35,2.01802423809e-38,9.24432436111e-42
3686,570,0.10850427106,directed,None,None,7.56102087616e-37,3.2296636985e-40,9.24432435416e-42
76,6090,0.00338296522869,directed,None,None,4.32803141538e-43,2.32860864385e-31,6.8044420006e-44
76,6091,0.0134540937025,directed,None,None,2.05609896236e-42,9.26090479e-31,3.23255624854e-43
1167,6092,0.00393073814465,directed,None,None,1.04429578525e-43,5.77662896496e-31,1.64182590612e-44
6093,1167,3.76048237473e-06,directed,None,None,1.21463993242e-42,2.95743505685e-31,1.909632226e-43
6094,3673,4.30661906026e-05,directed,None,None,7.61086797023e-42,4.26333246249e-30,1.19656485859e-42
6095,3513,0.000182448681761,directed,None,None,1.34133171659e-42,4.50879802404e-39,1.38960182067e-51
288,229,0.00301276740092,directed,None,None,1.15133254525e-41,7.46074188069e-38,1.58022196693e-44
6097,3687,1.68262846559e-09,directed,None,None,7.53653294056e-51,1.73047855646e-47,7.80782434768e-60
3688,576,0.144242309704,directed,None,None,8.80119438216e-41,2.2124937675e-37,9.11800980974e-50
3688,3687,0.138136408781,directed,None,None,3.74656193338e-41,2.11883700505e-37,3.88142646512e-50
1968,3596,0.00229196938847,directed,None,None,-9.4811181473e-39,1.07366931262e-34,8.22696428059e-42
1968,3689,1.81286522865e-07,directed,None,None,4.01900199765e-42,8.49233752299e-39,4.16357629711e-51
762,3690,0.00504084483034,directed,None,None,-8.25812650477e-39,2.8164607824e-35,8.22696554757e-42
6099,3689,0.00520265742208,directed,None,None,6.35088026159e-38,8.91417093963e-35,6.57933920924e-47
3690,1968,0.0817230258065,directed,None,None,-4.89659690866e-37,2.53839901757e-33,8.2264668288e-42
83,1870,0.135714872554,directed,None,None,1.20928379063e-39,4.13645091431e-36,2.4337193221e-43
2241,811,0.0347976043334,directed,None,None,1.56282399272e-46,3.20973992755e-42,2.42668491637e-47
811,198,3.14171187337e-05,directed,None,None,-6.63226073353e-49,1.93588863296e-44,2.17771136972e-48
145,146,0.00622340772318,directed,None,None,-9.08825874438e-48,3.40178041043e-44,1.20000123138e-48
814,146,0.000460064568739,directed,None,None,-1.78041418539e-47,6.33503247556e-44,4.69719697779e-48
6100,811,0.126025336371,directed,None,None,1.79442206171e-45,1.0040952841e-41,4.41894696897e-54
1300,79,0.000681773684072,directed,None,None,3.33613447065e-47,2.51724107138e-43,1.06345320587e-46
13,79,0.00595620028592,directed,None,None,-2.65405535712e-47,2.22711480554e-42,3.96725358706e-46
817,1300,0.105875195839,directed,None,None,-3.38022949227e-45,2.16834924686e-41,1.35758002569e-46
1969,3691,3.96559250947e-06,directed,None,None,5.73496220096e-48,1.75340919955e-44,7.67283682293e-52
368,13,0.00432462073337,directed,None,None,-5.96767387319e-47,7.98186760566e-43,2.4221815775e-46
536,24,2.32794015215e-05,directed,None,None,6.84909111975e-47,4.85048873741e-43,2.12318754088e-50
3691,24,0.0809377461355,directed,None,None,-1.53619824477e-46,6.56100791675e-41,7.66890773669e-52
491,24,0.00217448812463,directed,None,None,1.90570293493e-49,2.56818570713e-45,3.67547395592e-48
81,25,0.00103437643576,directed,None,None,1.37087641952e-47,5.78483463357e-44,8.894782958e-48
491,25,0.155221141653,directed,None,None,1.06483311467e-47,1.83079504163e-43,1.74760622636e-47
58,491,0.000127884404106,directed,None,None,-1.85932939054e-48,3.47093481432e-44,1.42120760728e-47
367,145,1.52970142578e-05,directed,None,None,-9.90551658729e-49,6.24385694341e-44,2.33384402647e-48
265,25,0.010862929564,directed,None,None,-9.82537540794e-48,6.05333571677e-43,1.43288616949e-46
4344,24,0.00157113328158,directed,None,None,5.77608341686e-46,4.31051356004e-42,1.42420456605e-54
24,540,0.0114683515874,directed,None,None,-3.16533065673e-44,2.62309558413e-40,7.49511149997e-46
265,491,2.77403603117e-05,directed,None,None,-1.14302534871e-49,1.54567590376e-45,2.18353809011e-49
197,1971,0.000791714109914,directed,None,None,-9.31131583713e-49,2.00878584334e-44,6.7587468696e-48
197,491,0.00119358307974,directed,None,None,1.05419034308e-48,3.02836879564e-44,9.55173935639e-48
536,1969,0.0195631110539,directed,None,None,-7.46627520543e-44,4.07616345267e-40,5.83174274421e-52
1295,3696,2.74320847074e-05,directed,None,None,5.34206839869e-48,5.9189500803e-44,6.92439186094e-48
365,24,0.000354681766632,directed,None,None,4.22235350606e-46,2.98263745882e-42,2.44248827909e-47
365,4326,0.00870430452628,directed,None,None,5.24699260362e-45,7.31968050626e-41,1.29373550364e-53
13,58,0.00187329987155,directed,None,None,1.26980483017e-46,7.00925685771e-43,5.94855151999e-46
1969,6104,4.53729519076e-06,directed,None,None,9.39456567154e-49,2.00619069192e-44,2.31641169454e-57
1302,4327,0.00124239869267,directed,None,None,9.37849123651e-48,1.29404438036e-43,2.31017774037e-56
58,144,0.000194462058996,directed,None,None,-1.59928726358e-47,5.27729317725e-44,1.52273134848e-47
144,1296,5.44565856279e-06,directed,None,None,1.87339044287e-48,9.40708641705e-45,4.18158766763e-50
1972,531,0.00021812294714,directed,None,None,1.1870508145e-46,3.43270109361e-42,2.92688322167e-55
6107,3698,0.000601062998763,directed,None,None,9.91807544928e-47,4.17887651684e-43,2.44222467943e-55
1971,25,0.151977379149,directed,None,None,1.79798917943e-47,1.28888681603e-43,9.58937996378e-48
2251,1170,0.00104543560813,directed,None,None,5.31725527592e-48,5.22752886831e-44,1.3093199836e-56
6108,3701,0.0372948301598,directed,None,None,9.84229630546e-47,3.38915824571e-43,2.42319217061e-55
79,539,0.000965867826352,directed,None,None,-6.80958849257e-48,1.46316018795e-43,1.39196464312e-46
539,144,0.0143229605174,directed,None,None,-2.68037039617e-46,4.29450006338e-42,3.29498916071e-47
267,200,0.000385515616398,directed,None,None,6.57928429227e-46,2.81001406921e-41,2.35903713826e-47
6109,3703,0.000817597447287,directed,None,None,2.41352770151e-43,9.63372295912e-40,5.9510219166e-52
269,2239,1.01494919892e-15,directed,None,None,3.4409066643e-64,1.1202738071e-60,8.63662802625e-73
265,529,0.000623936597917,directed,None,None,-2.18212315196e-48,3.47682405228e-44,7.78625662301e-48
1302,367,0.0100753283035,directed,None,None,3.29195868143e-46,1.04941530029e-42,8.10899106942e-55
6110,265,0.00369972435338,directed,None,None,2.47931584705e-46,3.0542508945e-42,6.10361739523e-55
58,266,0.00456815120543,directed,None,None,-2.191536765e-46,1.23944266841e-42,9.97731225964e-47
367,812,3.77154148523e-06,directed,None,None,-2.22016959219e-50,1.54089675705e-44,1.50580963569e-47
119,45,0.00769139410567,directed,None,None,-3.64928923189e-44,1.55859040364e-40,3.21930410909e-46
3280,1107,0.135962874884,directed,None,None,1.56495790798e-53,1.21764830331e-40,2.4603910612e-54
1846,1107,5.73653426558e-07,directed,None,None,2.19333085831e-45,7.61265237001e-34,4.53050870222e-45
730,1136,0.125603884802,directed,None,None,4.65466806621e-43,6.16783723524e-39,1.51744553482e-51
1087,55,0.00911622198982,directed,None,None,8.20911499074e-43,6.97487837596e-39,3.89894749623e-42
230,2448,1.31951439521e-12,directed,None,None,3.13238510843e-52,4.34972946403e-48,3.24520226543e-61
230,6111,0.0161340415662,directed,None,None,1.7919153377e-41,5.31852598418e-38,1.85645370925e-50
422,230,0.0242005180081,directed,None,None,-2.29732001268e-40,3.85300901406e-37,8.06828697291e-42
230,6112,0.00113849323555,directed,None,None,1.66342235814e-42,3.7530000349e-39,1.72333354724e-51
230,3704,0.000144444413443,directed,None,None,1.43689541384e-43,4.76155564007e-40,1.48864761062e-52
3705,6113,0.0162581958791,directed,None,None,3.65890039819e-55,3.35011129477e-45,1.37914324813e-57
3705,522,0.0728319723088,directed,None,None,1.63907999404e-54,1.5007520814e-44,6.17815608882e-57
113,485,0.0437878466808,directed,None,None,-1.00107168314e-39,8.75583671899e-36,1.93629628198e-42
485,450,1.63337803448e-05,directed,None,None,-1.31096115534e-43,1.76234270116e-39,1.86394133465e-42
1819,1190,0.00446917865131,directed,None,None,-7.36204413248e-52,3.02352432173e-48,2.54778632533e-53
3706,6114,8.97197701149e-05,directed,None,None,1.134494579e-57,3.93711714757e-52,2.79737171288e-66
1190,3707,0.121621485328,directed,None,None,4.72336559926e-50,1.69642166846e-46,1.16469861264e-58
3708,6116,0.00219253940615,directed,None,None,3.06563697885e-50,4.17424723049e-37,4.81971222952e-51
1792,434,0.0276952124262,directed,None,None,-1.41407230378e-48,3.35083461912e-37,8.45191761844e-45
434,6117,0.0137437481331,directed,None,None,1.37921262649e-47,4.57185009487e-36,2.16837074653e-48
138,3662,4.98122830543e-09,directed,None,None,8.39220172313e-51,5.24918072355e-39,1.31940509317e-51
3710,3709,7.59413456317e-19,directed,None,None,1.48555285923e-56,5.34808528301e-53,1.53901718729e-65
3384,487,3.33237556403e-21,directed,None,None,2.64796020929e-53,4.54211139776e-50,2.74325932143e-62
3711,487,8.82431819669e-05,directed,None,None,1.96365350486e-45,3.51835066312e-42,6.63734811999e-51
6118,3709,0.000168328019409,directed,None,None,9.20722235317e-47,1.65159464115e-43,9.53858628356e-56
3710,1172,1.33691952884e-18,directed,None,None,2.90584670746e-57,9.41510793268e-53,3.01042467457e-66
1172,3711,0.146576850328,directed,None,None,-1.336154126e-46,3.23343990225e-43,6.63517537083e-51
453,6120,0.119202379201,directed,None,None,5.29227885741e-50,1.99318124393e-38,8.3204131782e-51
6121,55,0.0132142775322,directed,None,None,2.41375142528e-45,1.30673293272e-41,7.86894930092e-54
3628,9,0.13953618538,directed,None,None,6.6311724351e-51,9.06406127094e-39,1.04253910098e-51
493,3712,0.0120077676931,directed,None,None,5.06870817397e-56,5.69602878337e-44,6.57680341987e-58
6123,1136,8.52640783321e-05,directed,None,None,4.78911727198e-45,2.35635405098e-41,1.56127612322e-53
1136,55,0.15467483615,directed,None,None,7.11182918617e-44,6.78025811037e-39,2.31849038195e-52
6124,3712,0.0418649377105,directed,None,None,3.32284179535e-51,1.541058806e-40,4.31151407782e-53
1950,3713,0.136691104838,directed,None,None,7.42769595993e-50,1.82419549679e-38,1.16776734057e-50
117,6125,0.0370077145695,directed,None,None,7.80088931055e-44,1.07250481967e-31,1.22643764414e-44
3715,3714,0.0315736041932,directed,None,None,-2.33708164526e-47,7.73252529046e-36,2.69556168783e-43
3714,3716,0.000122545606064,directed,None,None,8.8345770927e-50,7.34188751618e-38,2.69559856978e-43
3717,3715,0.139184063311,directed,None,None,4.24853490688e-47,3.6462508885e-35,2.69566522535e-43
3716,3804,0.0115206782339,directed,None,None,4.54431991108e-50,5.96953825096e-38,2.69559850233e-43
2503,3717,0.121192621866,directed,None,None,3.22978623299e-48,1.84720258096e-36,2.69560350868e-43
3718,633,0.00184684597603,directed,None,None,7.55433988471e-52,2.08938577802e-39,8.51713934404e-48
633,6126,0.00100972527511,directed,None,None,4.80027587097e-52,7.38873518478e-40,7.54689855239e-53
633,2502,0.153404049151,directed,None,None,3.0217930503e-49,1.12254483818e-37,5.48372904641e-47
6127,239,0.0797110074863,directed,None,None,2.85079067671e-48,1.95590379434e-36,4.48195431363e-49
455,6128,0.000107531720863,directed,None,None,2.0794461811e-48,4.92093882469e-37,3.26926277526e-49
9,6129,0.000106212354291,directed,None,None,5.68017710191e-46,1.69268976725e-34,8.93026128629e-47
881,46,0.135875786157,directed,None,None,1.10697059454e-49,2.76941971845e-37,1.58633335021e-42
632,6130,0.00104630773877,directed,None,None,5.36449486077e-51,1.86546996058e-39,8.43346853876e-52
6131,1173,1.36845692857e-06,directed,None,None,5.36927286203e-51,2.02206122644e-39,8.44097040857e-52
6132,984,0.00193597537765,directed,None,None,7.76615079264e-38,7.7365617943e-34,2.52181948785e-46
6133,1044,0.000503187028779,directed,None,None,8.10683747959e-43,5.11895091969e-39,2.6324483331e-51
999,6134,0.00252790473672,directed,None,None,3.25291715628e-44,2.28267211725e-40,1.05628565212e-52
6135,3722,0.00677308238345,directed,None,None,6.40660204261e-44,1.25254772059e-39,2.08034942725e-52
3722,1044,0.00238755007019,directed,None,None,1.73980967421e-43,1.0393420981e-39,5.64950139331e-52
984,1561,0.00230870819677,directed,None,None,6.04664659407e-38,5.11727782082e-34,1.96346474085e-46
6136,55,0.0327897385641,directed,None,None,1.69676578991e-55,4.01803769994e-51,5.53153913252e-64
55,522,1.56768557447e-12,directed,None,None,-5.45945628168e-54,9.53156713563e-44,9.53155895405e-44
2253,450,4.48763770704e-08,directed,None,None,-1.75231358917e-44,6.86646683246e-41,7.23581975275e-44
6138,449,8.65998529147e-06,directed,None,None,3.24030712858e-53,3.57977295268e-42,3.87896410958e-55
55,1607,1.82234011252e-10,directed,None,None,-1.80114987404e-51,1.03115589878e-41,1.03115494747e-41
449,2696,0.000998942983114,directed,None,None,1.06764340177e-53,6.0208467377e-43,1.27807354324e-55
750,6139,0.0130186390128,directed,None,None,3.3297238612e-44,9.15217489904e-33,5.23492440276e-45
1029,112,0.0338423352279,directed,None,None,1.61484221912e-48,6.16712035167e-37,7.22948298514e-48
6140,432,0.0735566650527,directed,None,None,9.34245660507e-44,3.29427184668e-32,1.46880180984e-44
3385,10,0.0234330482759,directed,None,None,9.75417462654e-45,3.85024650052e-41,1.01052309129e-53
130,749,0.00111842864703,directed,None,None,-1.20383452402e-46,8.25941089288e-35,3.60420873635e-44
1806,71,6.37260086633e-07,directed,None,None,7.18015353818e-46,2.94893363844e-42,7.43846661836e-55
6142,648,0.000376861218436,directed,None,None,2.05085504076e-41,3.9935240545e-38,2.12463021347e-50
648,104,0.00593329575628,directed,None,None,3.43283775526e-42,2.14121264186e-38,3.55632916927e-51
364,25,0.000511676384858,directed,None,None,2.83162455243e-48,1.45109710665e-44,8.21873267925e-49
25,24,0.00387978612212,directed,None,None,6.26059635683e-48,3.86225936991e-43,5.1593111549e-46
434,6143,0.000684814032359,directed,None,None,1.74379952746e-49,2.27803003117e-37,2.74156588908e-50
6144,239,4.88736401065e-06,directed,None,None,4.63078345793e-49,6.02722746519e-37,7.28042085767e-50
1973,239,0.000187314796058,directed,None,None,0.0,1.10440228955e-36,2.4469891755e-55
12,6145,0.00320641813075,directed,None,None,4.31349144172e-46,3.7064949658e-34,6.78158084175e-47
2452,2454,0.125352249553,directed,None,None,1.23254905858e-38,6.20358566083e-35,1.27691699442e-47
3723,6147,3.84822764695e-07,directed,None,None,1.17623731927e-39,1.44181699086e-46,1.38303798818e-59
6149,3584,0.124034690769,directed,None,None,8.2371070278e-39,6.79004676364e-35,8.53353739131e-48
978,3724,7.37599616533e-12,directed,None,None,5.99784061675e-48,7.08950916153e-55,8.96257891129e-63
6150,131,0.000584866085472,directed,None,None,2.32794210632e-41,2.56821680981e-47,2.73726357515e-61
6151,131,0.0213832934142,directed,None,None,3.24441275937e-40,4.68899394739e-48,3.81483158219e-60
1174,6152,3.28682427438e-06,directed,None,None,2.96356128065e-39,4.75553047906e-46,3.48459609212e-59
6153,1174,0.000897096122616,directed,None,None,1.37452315392e-40,2.56290638681e-47,1.6161836126e-60
6154,763,0.0397519425208,directed,None,None,2.56357576803e-38,1.07739464363e-45,3.01429277599e-58
1553,6155,1.34403962565e-10,directed,None,None,9.07186804403e-44,9.38264864145e-51,1.06668365224e-63
3723,1174,0.0320324031082,directed,None,None,4.02969014353e-34,1.20015932779e-41,4.73817271749e-54
1300,545,0.000133291493941,directed,None,None,1.59060625953e-47,4.92224340084e-44,2.94126904136e-47
541,146,0.00177532927666,directed,None,None,9.76109691748e-50,3.00815180707e-45,4.93912137628e-49
81,364,0.00142303724541,directed,None,None,3.32988114087e-48,7.95800117927e-44,7.72943201094e-48
13,144,0.00101413467903,directed,None,None,-4.58739866612e-47,3.79564543819e-43,4.31553468514e-46
1640,456,0.133909775583,directed,None,None,7.90712382312e-47,6.58660460909e-35,5.43073929944e-46
688,238,0.000649048927181,directed,None,None,-1.0759413036e-48,3.56322365792e-37,1.23120175282e-42
3728,485,6.52377461024e-08,directed,None,None,1.21533904214e-42,3.26713757612e-38,3.94644551646e-51
3728,6156,0.00193739748552,directed,None,None,7.19196818636e-38,9.70257941606e-34,2.33537744454e-46
1301,192,0.0067528193781,directed,None,None,2.05693127056e-48,2.34903567344e-36,2.7422919493e-44
494,1974,0.00021928544772,directed,None,None,2.53276169261e-48,2.00178832366e-55,2.97805911156e-68
309,3730,0.00106388292359,directed,None,None,1.71476980661e-40,2.3621364275e-28,2.69592527258e-41
309,1975,0.0529181559742,directed,None,None,3.8896586965e-38,1.17494041055e-26,6.11524127494e-39
1175,1176,0.155525720214,directed,None,None,1.42390028752e-38,4.73031246007e-46,1.67424217256e-58
6160,99,0.0234510380675,directed,None,None,2.49668715123e-36,2.46659597553e-43,2.9356393931e-56
1177,494,0.127172731571,directed,None,None,5.08996456563e-48,3.73315653457e-55,5.98485939208e-68
309,3729,4.24994984999e-05,directed,None,None,3.53965638345e-41,9.43615235575e-30,5.56497494923e-42
3729,3733,0.0635425545062,directed,None,None,1.33530291185e-38,1.52986525759e-26,2.09933427485e-39
1176,1976,0.104091992304,directed,None,None,4.53271723703e-34,3.58246767374e-41,5.32963671537e-54
1175,1977,3.56338240173e-10,directed,None,None,7.36806059065e-49,1.08380222588e-54,8.66352572622e-69
403,6164,0.0415653733947,directed,None,None,5.67757600102e-33,3.76754724115e-40,6.67577996446e-53
1177,1502,0.122745960184,directed,None,None,3.15724768587e-48,3.60320862573e-55,3.71234026462e-68
6165,214,0.0642584090055,directed,None,None,4.09844037553e-47,8.40639513756e-36,6.44348367527e-48
197,198,3.15558711703e-05,directed,None,None,3.17694643813e-51,8.00870927172e-46,4.85299671035e-49
81,6166,0.0018918431225,directed,None,None,1.12961685945e-47,1.05786602291e-43,2.78113845364e-56
13,1978,0.000588817543419,directed,None,None,3.28364961973e-47,2.20128707384e-43,8.0747201464e-56
13,3734,2.71459694099e-05,directed,None,None,1.65679894805e-48,1.01484869527e-44,4.07417953975e-57
81,2260,0.00104836355011,directed,None,None,5.70991547229e-49,5.86215720603e-44,1.40578887473e-57
1979,765,0.000320409452636,directed,None,None,5.18298147576e-48,1.57880698232e-43,1.27606525953e-56
688,6167,0.0394367654946,directed,None,None,1.10385286932e-47,2.16504357442e-35,1.73545562064e-48
331,1119,0.0029213106186,directed,None,None,-8.50398559244e-49,2.88372592568e-37,2.1345036343e-44
42,1980,0.00229830928788,directed,None,None,1.2222897699e-42,3.20058557467e-31,3.59697018342e-43
1980,1116,0.000323003725327,directed,None,None,-1.3684063527e-44,1.71790138265e-32,1.65379667134e-43
267,1981,0.0413534778151,directed,None,None,2.58411787133e-43,3.01424326384e-39,7.28024028619e-46
3735,1982,0.00058767156662,directed,None,None,4.36352225614e-47,1.00947024798e-41,3.68287346709e-46
1981,1982,0.03319745784,directed,None,None,-1.30758363603e-43,1.87599473106e-39,7.12505988987e-46
3736,351,0.00346956262728,directed,None,None,1.14127292601e-42,4.97385762183e-39,2.13944066006e-49
1982,351,0.000385828934414,directed,None,None,5.60713535358e-43,3.18328391681e-39,1.08079504056e-45
1981,1983,0.000385426653175,directed,None,None,-2.62827186415e-45,2.17805415872e-41,1.55170735685e-47
1983,351,0.033236064732,directed,None,None,5.04575127502e-43,2.21993194844e-39,1.53071941797e-47
369,660,0.00232713618758,directed,None,None,3.02679967172e-48,1.10927329626e-36,4.67229017562e-44
662,991,0.0130217163829,directed,None,None,-7.70778986628e-47,1.52273339323e-35,1.08566208381e-43
3283,1843,0.00628832506985,directed,None,None,5.30494017383e-43,1.31333777167e-31,8.34031951361e-44
740,3737,0.000450416051016,directed,None,None,5.95019347079e-43,1.3083899991e-31,9.35477591217e-44
660,1890,0.00390015846782,directed,None,None,1.70752764378e-48,8.39589829189e-37,3.578712842e-44
660,1574,0.00963890212153,directed,None,None,-3.41116946875e-48,2.07497317167e-36,8.86790050294e-44
3738,342,0.00067612958757,directed,None,None,-6.99818023219e-48,1.68927656817e-43,1.3673359833e-48
3739,3738,0.000697906456917,directed,None,None,8.86297260762e-48,3.32025478477e-44,1.36733602241e-48
1298,3739,0.00147097015044,directed,None,None,-7.77776618734e-48,2.50170641658e-44,1.36733598138e-48
691,689,0.133969571854,directed,None,None,-2.28757441292e-44,4.49918797245e-32,4.20474666853e-44
85,529,0.000858776124837,directed,None,None,6.13003023467e-48,9.44153824899e-44,5.67955810335e-47
1984,3449,0.00929903433744,directed,None,None,1.68263484704e-47,6.13328212866e-43,5.06465704264e-51
80,200,2.97131271346e-05,directed,None,None,1.28786766641e-45,1.67070853785e-41,1.66366486361e-46
45,6171,6.83673968555e-05,directed,None,None,6.85330281227e-47,8.64797603954e-43,1.6898061252e-55
1085,6172,0.0544923507293,directed,None,None,1.33638235505e-51,3.92726312028e-41,4.97841222229e-60
45,1085,8.27122590322e-05,directed,None,None,7.08526537954e-47,1.04624962655e-42,1.74700497012e-55
82,2978,0.000181256627012,directed,None,None,2.11534125455e-46,1.81767004574e-34,2.67832168443e-44
82,6173,7.4309677031e-05,directed,None,None,1.5702668072e-46,7.45189162299e-35,2.46874140845e-47
6174,134,0.108312488538,directed,None,None,7.2270187969e-46,9.13166508546e-42,1.7762116033e-54
376,1306,0.000687614084045,directed,None,None,6.02732455246e-48,1.72464580509e-43,1.00562996845e-47
740,3740,0.00243908826571,directed,None,None,2.1694423181e-42,7.08517977231e-31,3.410753962e-43
3740,1980,0.000949473597706,directed,None,None,2.23255309242e-43,1.39150680238e-31,3.50997725146e-44
2235,812,0.08578315992,directed,None,None,1.53828467172e-46,2.28366401564e-42,9.21092285438e-47
548,3741,4.29409932723e-05,directed,None,None,-2.85329221743e-47,1.27855527183e-43,9.35336953829e-47
1985,548,0.118820200165,directed,None,None,1.0507426541e-45,1.50508641841e-41,9.64058964616e-47
368,1985,0.00102862473739,directed,None,None,3.49714557536e-48,1.90058269194e-43,2.64632714475e-46
368,817,0.0258111966248,directed,None,None,-2.99394750435e-46,4.76272788745e-42,2.51649734177e-46
363,2235,0.003963746619,directed,None,None,4.01507987196e-48,4.02377512477e-44,9.21092281744e-47
817,363,0.000738685075951,directed,None,None,-1.42103382485e-48,1.51375141959e-43,9.16248752514e-47
6175,1789,0.146481508701,directed,None,None,5.93067779816e-45,2.66303698762e-41,1.46231723643e-53
134,3743,0.00215585086784,directed,None,None,6.68789208627e-46,1.19409772464e-41,1.29799353769e-45
3744,1311,0.054745814731,directed,None,None,2.15933730034e-45,4.42409422706e-41,5.32432474952e-54
495,3745,0.000703446802653,directed,None,None,8.20675611551e-44,4.11249276869e-40,3.10683948469e-47
6179,1986,0.136422395187,directed,None,None,3.14776930965e-43,1.36010824626e-38,7.76151830157e-52
1987,3747,0.00159752626023,directed,None,None,2.01006001291e-42,2.27764393177e-38,3.10731487337e-47
495,6181,0.00478605496181,directed,None,None,4.41450839685e-43,2.79802464946e-39,1.08849374887e-51
1179,495,0.0157281359758,directed,None,None,7.53020025355e-44,3.48414868481e-38,1.85675499479e-52
3748,495,2.10183406066e-05,directed,None,None,2.47016914507e-44,2.17011576166e-40,3.10682533988e-47
1986,495,7.89057150755e-07,directed,None,None,1.84214748293e-44,1.62868815607e-40,4.5422137002e-53
3744,3749,0.0330670982528,directed,None,None,3.97054566081e-45,2.67220351372e-41,9.79025175003e-54
3747,3748,0.00449109221023,directed,None,None,-1.98566565091e-41,8.46775557708e-38,3.10192315652e-47
1179,3749,0.000480143348468,directed,None,None,1.0612723314e-43,1.06362942097e-39,2.61680002849e-52
3745,1180,0.0157868528387,directed,None,None,-2.05571716326e-41,7.63987231644e-38,3.10175042814e-47
6182,1987,0.0635881314049,directed,None,None,2.05155481418e-40,1.57986907985e-36,5.05855631764e-49
1178,1987,0.000474135358433,directed,None,None,6.16295443668e-42,1.55539194032e-37,3.10833886289e-47
3750,4337,0.0219716498143,directed,None,None,4.05856267861e-42,3.36333934043e-38,1.00072706558e-50
1178,3751,0.00368400026075,directed,None,None,9.83835011383e-41,1.20852921232e-36,2.42586023963e-49
6183,3752,0.00575388402723,directed,None,None,2.24107258339e-43,3.20698742891e-39,5.52585276808e-52
3750,3753,0.0123333712655,directed,None,None,4.11435666332e-42,1.88794711038e-38,1.01448449754e-50
1179,6184,0.00010958248104,directed,None,None,3.77309864245e-44,2.42750735231e-40,9.30339987494e-53
1180,3754,0.000893192650578,directed,None,None,4.40380758776e-42,1.93443713633e-38,1.08585527005e-50
3751,3753,0.00947440614166,directed,None,None,4.5400318621e-41,9.33616418055e-37,1.11944616102e-49
1179,3752,0.0551272344832,directed,None,None,1.99049246726e-42,1.22119672552e-37,4.90799755982e-51
1890,992,0.0101313819409,directed,None,None,-1.10255459474e-47,5.31784894769e-36,3.57851265515e-44
6185,1002,0.00631066628114,directed,None,None,1.00529086829e-42,2.36319054486e-31,1.58049793e-43
6186,1002,0.00164784287221,directed,None,None,2.64819751216e-43,3.47230878785e-31,4.16344042632e-44
992,991,0.00665784167351,directed,None,None,-2.70487505475e-46,8.75309935559e-35,1.80114765669e-43
726,342,0.00058287528959,directed,None,None,8.16905998495e-48,4.29488836197e-44,4.48229816197e-47
6187,24,0.00082606277616,directed,None,None,4.62862977858e-45,2.14156718472e-39,1.14127511422e-53
6188,824,0.0202670394563,directed,None,None,1.76675071484e-43,7.3921872123e-40,4.35626283478e-52
1988,6189,0.000585980442,directed,None,None,1.24510722638e-43,2.52597647113e-39,3.05118521372e-52
1988,6190,0.000689232714572,directed,None,None,1.24913305149e-43,2.97106438262e-39,3.06104963883e-52
1988,35,0.0141291798221,directed,None,None,8.38851745824e-42,6.09064283188e-38,2.05563913793e-50
